time,open,high,low,close,tick_volume,spread,real_volume
1684933200,109980.0,109990.0,109160.0,109420.0,305493,5,1167467
1684935000,109415.0,109540.0,109305.0,109465.0,171780,5,681628
1684936800,109470.0,109700.0,109370.0,109575.0,156059,5,575610
1684938600,109575.0,109770.0,109490.0,109550.0,132317,5,483213
1684940400,109545.0,109850.0,109495.0,109645.0,174566,5,607881
1684942200,109650.0,109730.0,109490.0,109520.0,120816,5,438868
1684944000,109520.0,109690.0,109400.0,109545.0,165645,5,632970
1684945800,109545.0,109810.0,109410.0,109520.0,157173,5,644897
1684947600,109515.0,109880.0,109460.0,109760.0,135647,5,449924
1684949400,109760.0,109930.0,109660.0,109930.0,68486,5,229984
1685005200,110295.0,111470.0,110200.0,111275.0,560475,5,1618970
1685007000,111275.0,111480.0,111110.0,111135.0,266894,5,769786
1685008800,111140.0,111880.0,111000.0,111285.0,604124,5,1948073
1685010600,111290.0,111300.0,110595.0,111005.0,537412,5,1802354
1685012400,111005.0,111140.0,110485.0,110495.0,366600,5,1273773
1685014200,110500.0,111235.0,110440.0,111230.0,292177,5,1045309
1685016000,111230.0,111385.0,110865.0,110940.0,258517,5,1020961
1685017800,110945.0,110995.0,110260.0,110665.0,273396,5,989124
1685019600,110665.0,111075.0,110635.0,111040.0,156538,5,554381
1685021400,111040.0,111150.0,110910.0,110920.0,158351,5,563872
1685023200,110915.0,111240.0,110820.0,111080.0,158360,5,584592
1685025000,111085.0,111200.0,110785.0,110890.0,172946,5,643592
1685026800,110890.0,111090.0,110800.0,110950.0,208102,5,814867
1685028600,110950.0,110985.0,110500.0,110750.0,264435,5,1025449
1685030400,110750.0,110835.0,110505.0,110740.0,153243,5,586842
1685032200,110745.0,110950.0,110670.0,110765.0,155678,5,581373
1685034000,110770.0,110965.0,110610.0,110615.0,103935,5,353878
1685035800,110615.0,110755.0,110575.0,110655.0,62141,5,193281
1685091600,111300.0,111790.0,111210.0,111740.0,366055,5,1052745
1685093400,111750.0,112300.0,111470.0,112275.0,407900,5,1287061
1685095200,112275.0,112320.0,111710.0,111875.0,451386,5,1473428
1685097000,111870.0,112405.0,111740.0,112160.0,395681,5,1411001
1685098800,112160.0,112340.0,112050.0,112155.0,295498,5,1040154
1685100600,112155.0,112165.0,111600.0,111655.0,331372,5,1232975
1685102400,111650.0,111775.0,110450.0,110475.0,427737,5,1636827
1685104200,110470.0,111105.0,110390.0,111065.0,230212,5,880936
1685106000,111065.0,111525.0,110940.0,111430.0,187071,5,722481
1685107800,111435.0,111900.0,111415.0,111880.0,178015,5,733764
1685109600,111875.0,112220.0,111840.0,112035.0,253798,5,955727
1685111400,112035.0,112075.0,111775.0,111940.0,192313,5,717559
1685113200,111935.0,111950.0,111635.0,111805.0,150414,5,580753
1685115000,111805.0,111815.0,111440.0,111505.0,142332,5,576400
1685116800,111510.0,111840.0,111500.0,111700.0,155708,5,632931
1685118600,111705.0,111720.0,111295.0,111570.0,206316,5,793599
1685120400,111570.0,111795.0,111505.0,111515.0,115052,5,360627
1685122200,111515.0,111600.0,111400.0,111520.0,66456,5,190259
1685350800,111800.0,111925.0,111460.0,111530.0,192937,5,512172
1685352600,111525.0,111570.0,111355.0,111555.0,186923,5,542924
1685354400,111555.0,111790.0,110735.0,111025.0,495416,5,1547700
1685356200,111025.0,111170.0,110730.0,111005.0,388905,5,1208913
1685358000,111005.0,111080.0,110810.0,110980.0,206412,5,665529
1685359800,110980.0,111240.0,110930.0,111235.0,188088,5,620722
1685361600,111235.0,111400.0,110995.0,111035.0,252891,5,879591
1685363400,111035.0,111210.0,111005.0,111100.0,113518,5,387359
1685365200,111105.0,111130.0,110780.0,111085.0,193206,5,657177
1685367000,111085.0,111155.0,110815.0,111045.0,136907,5,474791
1685368800,111045.0,111050.0,110825.0,110890.0,118229,5,388984
1685370600,110890.0,111000.0,110650.0,110850.0,152267,5,519599
1685372400,110845.0,111370.0,110765.0,111170.0,192485,5,623566
1685374200,111170.0,111285.0,111040.0,111080.0,125580,5,414362
1685376000,111085.0,111365.0,111020.0,111070.0,139413,5,468342
1685377800,111075.0,111185.0,110930.0,111085.0,100991,5,351481
1685379600,111085.0,111145.0,110815.0,110880.0,98402,5,338322
1685381400,110885.0,111070.0,110865.0,110865.0,77596,5,223844
1685437200,111175.0,111515.0,111105.0,111330.0,276734,5,813920
1685439000,111330.0,111885.0,111330.0,111815.0,302420,5,954511
1685440800,111815.0,111980.0,110600.0,110765.0,661452,5,2155216
1685442600,110765.0,110780.0,109980.0,110130.0,548866,5,1833161
1685444400,110130.0,110245.0,109735.0,109780.0,383223,5,1374195
1685446200,109785.0,109985.0,109375.0,109490.0,305004,5,1105933
1685448000,109495.0,109645.0,109125.0,109400.0,297477,5,1096234
1685449800,109400.0,109515.0,109055.0,109205.0,233797,5,821047
1685451600,109205.0,109400.0,109085.0,109305.0,171772,5,611050
1685453400,109305.0,109345.0,109060.0,109235.0,171020,5,624144
1685455200,109240.0,109320.0,109175.0,109255.0,106885,5,393405
1685457000,109250.0,109555.0,109230.0,109445.0,197587,5,694081
1685458800,109440.0,109595.0,109400.0,109440.0,133739,5,473658
1685460600,109440.0,109760.0,109425.0,109590.0,185843,5,679365
1685462400,109585.0,109700.0,109505.0,109620.0,114593,5,421300
1685464200,109620.0,109835.0,109615.0,109670.0,172500,5,652495
1685466000,109665.0,109680.0,109330.0,109365.0,137871,5,471701
1685467800,109365.0,109500.0,109295.0,109320.0,79331,5,251939
1685523600,108930.0,109265.0,108825.0,109110.0,353992,5,945741
1685525400,109110.0,109250.0,108970.0,109170.0,261746,5,820834
1685527200,109170.0,109475.0,108675.0,109410.0,514401,5,1693735
1685529000,109415.0,109535.0,108965.0,109155.0,485979,5,1650881
1685530800,109150.0,109235.0,108870.0,109160.0,365729,5,1299132
1685532600,109165.0,109445.0,108990.0,109020.0,329115,5,1200820
1685534400,109020.0,109210.0,108920.0,109065.0,188882,5,669533
1685536200,109070.0,109150.0,108840.0,108910.0,140892,5,509204
1685538000,108915.0,109065.0,108700.0,108980.0,176123,5,636560
1685539800,108985.0,109120.0,108850.0,108965.0,171791,5,648437
1685541600,108965.0,109350.0,108870.0,109255.0,168704,5,674800
1685543400,109255.0,109665.0,109180.0,109395.0,275120,5,1054070
1685545200,109390.0,109545.0,109280.0,109335.0,171847,5,658204
1685547000,109330.0,109380.0,109205.0,109285.0,133502,5,522946
1685548800,109285.0,109310.0,109050.0,109200.0,182936,5,732537
1685550600,109200.0,109425.0,109120.0,109140.0,185618,5,733731
1685552400,109135.0,109205.0,108770.0,108860.0,195787,5,666893
1685554200,108855.0,108965.0,108745.0,108805.0,74644,5,229406
1685610000,109540.0,109955.0,109235.0,109310.0,353489,5,949484
1685611800,109310.0,109475.0,109155.0,109210.0,254102,5,754857
1685613600,109210.0,109460.0,108715.0,109095.0,534914,5,1670020
1685615400,109090.0,109470.0,108970.0,109095.0,374450,5,1263755
1685617200,109085.0,109315.0,108860.0,109060.0,344875,5,1189795
1685619000,109060.0,109830.0,109055.0,109760.0,314701,5,1187606
1685620800,109765.0,110620.0,109510.0,110560.0,424378,5,1598036
1685622600,110560.0,110865.0,110430.0,110785.0,300154,5,1106616
1685624400,110790.0,110880.0,110645.0,110870.0,188114,5,699865
1685626200,110870.0,110880.0,110640.0,110715.0,121708,5,458324
1685628000,110715.0,111045.0,110650.0,110900.0,188823,5,722373
1685629800,110900.0,110950.0,110660.0,110845.0,165137,5,609176
1685631600,110840.0,111020.0,110745.0,110965.0,138269,5,507694
1685633400,110970.0,111080.0,110750.0,110905.0,157116,5,571790
1685635200,110900.0,111140.0,110815.0,110900.0,180791,5,688458
1685637000,110900.0,111270.0,110810.0,111180.0,206836,5,853324
1685638800,111185.0,111310.0,111080.0,111250.0,123798,5,452284
1685640600,111250.0,111580.0,111230.0,111575.0,116951,5,403145
1685696400,111880.0,112720.0,111805.0,112480.0,315514,5,821218
1685698200,112485.0,112885.0,112300.0,112880.0,462815,5,1202406
1685700000,112880.0,113385.0,112760.0,113285.0,453404,5,1478850
1685701800,113285.0,113475.0,112940.0,113060.0,428684,5,1560255
1685703600,113060.0,113200.0,112905.0,112935.0,258221,5,918910
1685705400,112930.0,113115.0,112780.0,113065.0,231113,5,828640
1685707200,113070.0,113190.0,112960.0,113035.0,170621,5,629995
1685709000,113030.0,113420.0,112980.0,113340.0,153272,5,551288
1685710800,113340.0,113345.0,112865.0,112915.0,165258,5,621493
1685712600,112915.0,113000.0,112815.0,112965.0,142569,5,544558
1685714400,112965.0,112985.0,112635.0,112735.0,163455,5,631320
1685716200,112735.0,112760.0,112570.0,112700.0,147035,5,589709
1685718000,112695.0,113140.0,112520.0,113030.0,218200,5,884808
1685719800,113030.0,113240.0,112930.0,113115.0,158391,5,618279
1685721600,113115.0,113220.0,112945.0,112975.0,135301,5,530818
1685723400,112975.0,113265.0,112855.0,113185.0,185919,5,758283
1685725200,113180.0,113220.0,112985.0,113130.0,119017,5,415064
1685727000,113125.0,113295.0,113105.0,113200.0,77627,5,240206
1685955600,112950.0,113255.0,112820.0,112945.0,314171,5,913215
1685957400,112940.0,113180.0,112915.0,113135.0,202365,5,630822
1685959200,113140.0,113500.0,112965.0,113085.0,454556,5,1449543
1685961000,113085.0,113220.0,112805.0,112835.0,355158,5,1183533
1685962800,112835.0,113025.0,112005.0,112215.0,499558,5,1764444
1685964600,112215.0,112780.0,112195.0,112705.0,284769,5,1034166
1685966400,112705.0,112830.0,112625.0,112730.0,173486,5,648891
1685968200,112730.0,112780.0,112570.0,112755.0,114984,5,402987
1685970000,112760.0,112900.0,112635.0,112765.0,125314,5,453726
1685971800,112765.0,112815.0,112720.0,112750.0,65444,5,240675
1685973600,112745.0,112785.0,112630.0,112690.0,101959,5,412799
1685975400,112690.0,112885.0,112610.0,112875.0,128709,5,495667
1685977200,112880.0,113110.0,112640.0,112785.0,200526,5,775247
1685979000,112790.0,112945.0,112685.0,112910.0,141929,5,562182
1685980800,112910.0,113230.0,112855.0,113205.0,153814,5,602396
1685982600,113210.0,113360.0,113045.0,113115.0,166067,5,637628
1685984400,113120.0,113240.0,113075.0,113175.0,80476,5,281071
1685986200,113175.0,113235.0,112995.0,113030.0,53023,5,176269
1686042000,112815.0,113470.0,112800.0,113295.0,332371,5,925820
1686043800,113290.0,113575.0,113290.0,113480.0,241926,5,724362
1686045600,113485.0,113795.0,113260.0,113500.0,532017,5,1678454
1686047400,113495.0,113940.0,113495.0,113810.0,457375,5,1520215
1686049200,113805.0,114265.0,113805.0,114195.0,376455,5,1335297
1686051000,114200.0,114370.0,114120.0,114315.0,263489,5,940871
1686052800,114315.0,114480.0,114185.0,114370.0,240096,5,910790
1686054600,114370.0,114915.0,114340.0,114700.0,302092,5,1172029
1686056400,114700.0,115000.0,114590.0,114670.0,211737,5,803177
1686058200,114670.0,114960.0,114635.0,114870.0,144664,5,542438
1686060000,114875.0,115085.0,114725.0,114940.0,189065,5,724871
1686061800,114940.0,115160.0,114870.0,114990.0,185382,5,713669
1686063600,114995.0,115005.0,114615.0,114685.0,205202,5,805803
1686065400,114690.0,114840.0,114650.0,114760.0,146685,5,595054
1686067200,114760.0,115070.0,114670.0,115015.0,178171,5,697545
1686069000,115010.0,115135.0,114830.0,115015.0,156338,5,600793
1686070800,115015.0,115130.0,114925.0,115085.0,115258,5,399174
1686072600,115085.0,115300.0,115060.0,115300.0,87965,5,300602
1686128400,115600.0,116130.0,115550.0,115630.0,410829,5,1109776
1686130200,115630.0,116105.0,115590.0,116010.0,246530,5,760103
1686132000,116010.0,116095.0,115635.0,116025.0,411433,5,1326996
1686133800,116025.0,116270.0,115775.0,116040.0,521165,5,1755618
1686135600,116040.0,116230.0,115705.0,115785.0,328831,5,1152022
1686137400,115780.0,115845.0,115360.0,115545.0,327396,5,1170865
1686139200,115550.0,115990.0,115480.0,115900.0,253464,5,916424
1686141000,115900.0,115980.0,115450.0,115485.0,218271,5,775145
1686142800,115485.0,115620.0,115430.0,115500.0,132076,5,484205
1686144600,115495.0,115650.0,115330.0,115415.0,170239,5,612845
1686146400,115420.0,115475.0,114870.0,115100.0,273511,5,1005192
1686148200,115100.0,115245.0,115010.0,115180.0,163046,5,618803
1686150000,115180.0,115800.0,115180.0,115660.0,253521,5,969408
1686151800,115665.0,115715.0,115455.0,115595.0,163806,5,608915
1686153600,115595.0,115660.0,115510.0,115525.0,114367,5,435844
1686155400,115525.0,115850.0,115520.0,115810.0,181940,5,722305
1686157200,115810.0,115935.0,115750.0,115825.0,96717,5,352464
1686159000,115830.0,116180.0,115785.0,116085.0,67284,5,231188
1686301200,116360.0,117070.0,116340.0,117000.0,311922,5,940988
1686303000,117000.0,117145.0,116760.0,116805.0,278926,5,912063
1686304800,116800.0,116965.0,116590.0,116660.0,353189,5,1146562
1686306600,116655.0,116915.0,116545.0,116850.0,324364,5,1114400
1686308400,116850.0,117840.0,116820.0,117735.0,445289,5,1633777
1686310200,117735.0,117735.0,117300.0,117525.0,282538,5,1053406
1686312000,117525.0,117625.0,117370.0,117540.0,183849,5,692017
1686313800,117545.0,117720.0,117400.0,117585.0,171369,5,600316
1686315600,117580.0,117830.0,117480.0,117555.0,180152,5,640049
1686317400,117555.0,117630.0,117450.0,117515.0,115897,5,410608
1686319200,117515.0,117645.0,117280.0,117340.0,149609,5,550678
1686321000,117340.0,117405.0,117255.0,117340.0,141235,5,540882
1686322800,117340.0,117430.0,117240.0,117255.0,120043,5,463088
1686324600,117255.0,117310.0,116935.0,117145.0,195647,5,717250
1686326400,117140.0,117185.0,116990.0,117075.0,117495,5,437950
1686328200,117075.0,117360.0,117070.0,117340.0,169054,5,628067
1686330000,117340.0,117360.0,117150.0,117230.0,97734,5,326113
1686331800,117230.0,117345.0,116965.0,117145.0,81340,5,254946
1686560400,117450.0,118015.0,117260.0,117805.0,348252,5,1041985
1686562200,117810.0,118040.0,117530.0,117585.0,274802,5,880656
1686564000,117585.0,117595.0,117055.0,117080.0,468306,5,1575083
1686565800,117085.0,117260.0,116815.0,117115.0,427555,5,1458912
1686567600,117120.0,117335.0,117070.0,117180.0,275530,5,973282
1686569400,117180.0,117645.0,117135.0,117580.0,294075,5,1070300
1686571200,117580.0,117940.0,117485.0,117880.0,275372,5,1007045
1686573000,117875.0,117910.0,117555.0,117575.0,171149,5,606950
1686574800,117575.0,117590.0,117370.0,117390.0,150407,5,543472
1686576600,117390.0,117525.0,117345.0,117455.0,118327,5,412617
1686578400,117450.0,117525.0,117355.0,117455.0,126589,5,466133
1686580200,117455.0,117480.0,117285.0,117395.0,146190,5,535402
1686582000,117390.0,117570.0,117320.0,117375.0,145490,5,542680
1686583800,117375.0,117615.0,117335.0,117485.0,159892,5,618472
1686585600,117480.0,117680.0,117455.0,117585.0,142554,5,559172
1686587400,117585.0,117740.0,117485.0,117585.0,144465,5,529013
1686589200,117590.0,117800.0,117395.0,117680.0,159405,5,563080
1686591000,117680.0,117825.0,117605.0,117790.0,57705,5,206905
1686646800,117950.0,117970.0,117480.0,117665.0,281078,5,756101
1686648600,117665.0,118170.0,117430.0,118145.0,432710,5,1231545
1686650400,118150.0,118215.0,117705.0,117735.0,358953,5,1112751
1686652200,117740.0,118000.0,117440.0,117500.0,450457,5,1532076
1686654000,117500.0,117670.0,117055.0,117565.0,427327,5,1461942
1686655800,117570.0,117755.0,117410.0,117640.0,227364,5,764165
1686657600,117635.0,117690.0,117340.0,117580.0,213242,5,750379
1686659400,117580.0,117600.0,117120.0,117150.0,223491,5,786995
1686661200,117150.0,117310.0,117100.0,117260.0,135637,5,502343
1686663000,117260.0,117265.0,116870.0,117050.0,190119,5,706211
1686664800,117050.0,117260.0,117030.0,117125.0,146689,5,553669
1686666600,117125.0,117130.0,116705.0,117005.0,229183,5,832014
1686668400,117005.0,117275.0,116680.0,116775.0,229286,5,839434
1686670200,116780.0,116860.0,116425.0,116700.0,239270,5,866954
1686672000,116695.0,116745.0,116595.0,116645.0,129725,5,499143
1686673800,116650.0,116880.0,116645.0,116845.0,154515,5,600787
1686675600,116850.0,116995.0,116750.0,116860.0,108077,5,366134
1686677400,116865.0,117200.0,116865.0,117180.0,62234,5,205351
1686733200,119900.0,120210.0,119800.0,119910.0,260951,5,725122
1686735000,119905.0,120130.0,119645.0,119680.0,280687,5,861253
1686736800,119685.0,120350.0,119685.0,119975.0,431340,5,1310629
1686738600,119975.0,120895.0,119945.0,120735.0,413468,5,1362322
1686740400,120740.0,120940.0,120555.0,120700.0,297806,5,1025969
1686742200,120700.0,120985.0,120580.0,120895.0,253282,5,853425
1686744000,120895.0,121215.0,120845.0,121145.0,219878,5,795850
1686745800,121145.0,121235.0,120825.0,120940.0,203540,5,708735
1686747600,120945.0,121425.0,120800.0,121290.0,245965,5,897484
1686749400,121285.0,121470.0,121200.0,121275.0,178457,5,646448
1686751200,121275.0,121660.0,121065.0,121130.0,284340,5,1083157
1686753000,121125.0,121295.0,120910.0,120930.0,197821,5,674256
1686754800,120930.0,121000.0,119865.0,120190.0,571888,5,1640489
1686756600,120190.0,120970.0,120050.0,120650.0,403420,5,1349477
1686758400,120650.0,121560.0,120280.0,121035.0,387841,5,1322185
1686760200,121035.0,121745.0,120925.0,121375.0,330949,5,1167500
1686762000,121375.0,121750.0,121275.0,121425.0,175425,5,591329
1686763800,121420.0,121560.0,121330.0,121330.0,55054,5,199376
1686819600,120850.0,121470.0,120830.0,121200.0,282872,5,742568
1686821400,121195.0,121480.0,121045.0,121335.0,347859,5,1012056
1686823200,121335.0,121965.0,121140.0,121855.0,497654,5,1434272
1686825000,121855.0,122125.0,121610.0,121675.0,463274,5,1411279
1686826800,121675.0,122255.0,121620.0,122140.0,331407,5,1085048
1686828600,122135.0,122165.0,121935.0,121950.0,189956,5,632031
1686830400,121945.0,122090.0,121385.0,122040.0,297242,5,1020981
1686832200,122040.0,122065.0,121630.0,121680.0,210181,5,737542
1686834000,121680.0,121745.0,121530.0,121680.0,163958,5,540306
1686835800,121680.0,121810.0,121415.0,121540.0,216725,5,716888
1686837600,121535.0,121620.0,121195.0,121525.0,237304,5,819287
1686839400,121525.0,121670.0,121470.0,121570.0,143300,5,484654
1686841200,121570.0,121900.0,121485.0,121885.0,173061,5,593842
1686843000,121885.0,122165.0,121860.0,121980.0,226007,5,801940
1686844800,121980.0,122035.0,121910.0,121950.0,129059,5,466230
1686846600,121945.0,121955.0,121715.0,121935.0,176122,5,624084
1686848400,121935.0,121945.0,121630.0,121845.0,137532,5,484133
1686850200,121850.0,121905.0,121670.0,121855.0,62923,5,206947
1686906000,121850.0,121920.0,121345.0,121450.0,268436,5,730923
1686907800,121450.0,121455.0,121020.0,121110.0,289433,5,842640
1686909600,121115.0,121450.0,120760.0,121090.0,443483,5,1385946
1686911400,121090.0,121600.0,120910.0,121580.0,435863,5,1346467
1686913200,121590.0,122065.0,121525.0,121650.0,427632,5,1421438
1686915000,121655.0,121805.0,121565.0,121725.0,235670,5,792655
1686916800,121730.0,121745.0,121470.0,121625.0,190298,5,625777
1686918600,121620.0,121780.0,121375.0,121410.0,202158,5,696596
1686920400,121410.0,121465.0,121330.0,121355.0,108431,5,368525
1686922200,121355.0,121790.0,121300.0,121745.0,172026,5,600064
1686924000,121750.0,121780.0,121480.0,121610.0,144979,5,541610
1686925800,121615.0,121615.0,121490.0,121505.0,98526,5,346083
1686927600,121505.0,121515.0,121250.0,121485.0,174357,5,630948
1686929400,121485.0,121595.0,121440.0,121500.0,144387,5,559185
1686931200,121505.0,121515.0,121185.0,121235.0,160364,5,622398
1686933000,121235.0,121390.0,121050.0,121095.0,179096,5,685257
1686934800,121095.0,121280.0,121035.0,121150.0,121810,5,428773
1686936600,121145.0,121265.0,121060.0,121075.0,74428,5,244065
1687165200,121040.0,121260.0,120830.0,121225.0,224102,5,570625
1687167000,121230.0,121300.0,121045.0,121120.0,225683,5,678234
1687168800,121125.0,121390.0,120845.0,121195.0,509329,5,1573492
1687170600,121200.0,121720.0,121135.0,121505.0,384958,5,1239665
1687172400,121500.0,121770.0,121465.0,121580.0,300828,5,986370
1687174200,121580.0,122060.0,121580.0,122005.0,331768,5,1122960
1687176000,122005.0,122145.0,121900.0,122100.0,213619,5,730662
1687177800,122095.0,122270.0,121995.0,122190.0,164405,5,542437
1687179600,122190.0,122190.0,122035.0,122110.0,132220,5,444340
1687181400,122105.0,122185.0,122050.0,122095.0,93425,5,309072
1687183200,122095.0,122450.0,122090.0,122180.0,179437,5,564527
1687185000,122175.0,122240.0,122000.0,122120.0,128824,5,405150
1687186800,122120.0,122230.0,122090.0,122145.0,104985,5,333008
1687188600,122145.0,122335.0,122105.0,122175.0,141714,5,432369
1687190400,122175.0,122240.0,122100.0,122155.0,86665,5,259106
1687192200,122155.0,122350.0,122130.0,122280.0,137204,5,424730
1687194000,122280.0,122400.0,122230.0,122330.0,134405,5,428154
1687195800,122335.0,122485.0,122295.0,122480.0,93804,5,304641
1687251600,122060.0,122080.0,121650.0,121775.0,272424,5,719176
1687253400,121775.0,121820.0,121570.0,121620.0,291422,5,854054
1687255200,121620.0,121850.0,121530.0,121720.0,470223,5,1420693
1687257000,121725.0,121860.0,121250.0,121565.0,531328,5,1692397
1687258800,121565.0,121645.0,120885.0,120940.0,446713,5,1465637
1687260600,120940.0,121085.0,120720.0,120935.0,328136,5,1085952
1687262400,120935.0,121235.0,120920.0,121195.0,242819,5,791351
1687264200,121195.0,121335.0,121055.0,121300.0,181508,5,605950
1687266000,121295.0,121785.0,121210.0,121765.0,212402,5,723989
1687267800,121760.0,121775.0,121575.0,121685.0,170114,5,584676
1687269600,121685.0,121865.0,121555.0,121755.0,220846,5,746564
1687271400,121755.0,121865.0,121625.0,121715.0,156377,5,535406
1687273200,121710.0,121935.0,121660.0,121855.0,181760,5,629048
1687275000,121855.0,121890.0,121530.0,121770.0,196895,5,712340
1687276800,121770.0,121825.0,121655.0,121685.0,116376,5,403946
1687278600,121690.0,122000.0,121650.0,121845.0,180982,5,636672
1687280400,121840.0,122000.0,121805.0,121965.0,96275,5,332450
1687282200,121955.0,122100.0,121915.0,122000.0,70698,5,242221
1687338000,121950.0,122230.0,121725.0,121735.0,334239,5,910269
1687339800,121735.0,121850.0,121650.0,121805.0,203459,5,597427
1687341600,121805.0,122295.0,121610.0,121900.0,626511,5,1915362
1687343400,121895.0,122130.0,121600.0,121885.0,475091,5,1509240
1687345200,121880.0,122045.0,121540.0,121980.0,384536,5,1244343
1687347000,121980.0,122255.0,121965.0,122035.0,357665,5,1124845
1687348800,122035.0,122330.0,121860.0,121965.0,286353,5,951632
1687350600,121960.0,122340.0,121950.0,122330.0,220106,5,757885
1687352400,122325.0,122730.0,122240.0,122645.0,241644,5,824158
1687354200,122640.0,122705.0,122550.0,122580.0,136163,5,435339
1687356000,122580.0,122635.0,122455.0,122495.0,125102,5,418648
1687357800,122500.0,122795.0,122465.0,122660.0,183465,5,658600
1687359600,122660.0,122870.0,122630.0,122745.0,186076,5,658025
1687361400,122745.0,122750.0,122610.0,122665.0,129683,5,475405
1687363200,122665.0,122835.0,122515.0,122665.0,196869,5,707270
1687365000,122665.0,122685.0,122520.0,122655.0,142617,5,534522
1687366800,122655.0,122760.0,122600.0,122630.0,93769,5,326150
1687368600,122630.0,122780.0,122590.0,122725.0,65679,5,238563
1687424400,121795.0,122135.0,121715.0,121875.0,336164,5,865524
1687426200,121870.0,121935.0,121665.0,121820.0,239078,5,636158
1687428000,121825.0,122315.0,121425.0,121440.0,598904,5,1707655
1687429800,121440.0,121450.0,120795.0,121095.0,593791,5,1833927
1687431600,121095.0,121250.0,120675.0,120790.0,404679,5,1317837
1687433400,120790.0,120980.0,120700.0,120775.0,251252,5,829131
1687435200,120775.0,120815.0,120190.0,120340.0,356467,5,1189837
1687437000,120340.0,120700.0,120325.0,120650.0,179306,5,662498
1687438800,120650.0,120715.0,120415.0,120490.0,154251,5,595275
1687440600,120485.0,120580.0,120360.0,120460.0,152267,5,532857
1687442400,120460.0,120585.0,120180.0,120555.0,231870,5,809150
1687444200,120555.0,120820.0,120515.0,120550.0,230309,5,853964
1687446000,120555.0,120940.0,120475.0,120935.0,193567,5,702419
1687447800,120935.0,121130.0,120870.0,121000.0,261566,5,918621
1687449600,121005.0,121080.0,120825.0,120935.0,185419,5,675103
1687451400,120935.0,121275.0,120875.0,121165.0,193073,5,700440
1687453200,121165.0,121310.0,121065.0,121245.0,116012,5,388343
1687455000,121245.0,121510.0,121245.0,121510.0,80130,5,263523
1687510800,120900.0,121235.0,120570.0,121215.0,369628,5,998432
1687512600,121215.0,121350.0,120925.0,121025.0,275582,5,840924
1687514400,121025.0,121075.0,120690.0,120915.0,361011,5,1021087
1687516200,120915.0,121115.0,120415.0,120695.0,572410,5,1813674
1687518000,120690.0,120840.0,120470.0,120680.0,326223,5,1036730
1687519800,120675.0,120985.0,120310.0,120855.0,416055,5,1427296
1687521600,120850.0,121290.0,120805.0,121085.0,301545,5,1013899
1687523400,121080.0,121535.0,121010.0,121300.0,266888,5,885227
1687525200,121300.0,121310.0,121130.0,121210.0,146415,5,524278
1687527000,121210.0,121595.0,121205.0,121255.0,210988,5,731550
1687528800,121255.0,121415.0,121120.0,121160.0,154423,5,562336
1687530600,121160.0,121350.0,121150.0,121250.0,116245,5,405363
1687532400,121245.0,121260.0,121035.0,121160.0,194939,5,715255
1687534200,121160.0,121180.0,120735.0,121000.0,245508,5,898915
1687536000,120995.0,121070.0,120875.0,120930.0,160808,5,574760
1687537800,120930.0,121190.0,120880.0,121165.0,177227,5,631971
1687539600,121160.0,121330.0,121075.0,121270.0,93120,5,336474
1687541400,121270.0,121310.0,121125.0,121215.0,47661,5,165747
1687770000,120960.0,121155.0,120910.0,120945.0,234157,5,602499
1687771800,120940.0,120960.0,120780.0,120845.0,181016,5,542708
1687773600,120845.0,121135.0,120345.0,120360.0,562897,5,1707517
1687775400,120360.0,121080.0,120260.0,120815.0,499208,5,1540109
1687777200,120810.0,120855.0,120005.0,120045.0,428305,5,1349878
1687779000,120045.0,120190.0,119905.0,120055.0,318482,5,1064616
1687780800,120060.0,120090.0,119750.0,119860.0,237609,5,831290
1687782600,119865.0,120140.0,119810.0,120085.0,169817,5,571776
1687784400,120090.0,120150.0,119975.0,120010.0,138373,5,493333
1687786200,120010.0,120020.0,119500.0,119905.0,251422,5,856739
1687788000,119900.0,120120.0,119870.0,120075.0,158887,5,578595
1687789800,120080.0,120115.0,119950.0,120095.0,115927,5,413265
1687791600,120095.0,120295.0,120010.0,120285.0,180327,5,649178
1687793400,120285.0,120625.0,120270.0,120465.0,201032,5,720504
1687795200,120470.0,120635.0,120380.0,120550.0,152769,5,552323
1687797000,120550.0,120560.0,120250.0,120390.0,169391,5,621910
1687798800,120390.0,120450.0,120175.0,120230.0,107540,5,392378
1687800600,120230.0,120285.0,119950.0,119950.0,62326,5,233032
1687856400,120635.0,121275.0,120615.0,121215.0,399850,5,1041508
1687858200,121210.0,121400.0,120990.0,121105.0,282433,5,838795
1687860000,121105.0,121245.0,120420.0,120425.0,627609,5,1883763
1687861800,120425.0,120665.0,119560.0,119695.0,736573,5,2240645
1687863600,119690.0,119885.0,119320.0,119780.0,425391,5,1337595
1687865400,119780.0,119865.0,118920.0,119030.0,415840,5,1365181
1687867200,119030.0,119070.0,118545.0,118695.0,347945,5,1184737
1687869000,118695.0,118850.0,118620.0,118665.0,179621,5,603519
1687870800,118665.0,118875.0,118565.0,118735.0,197688,5,674346
1687872600,118730.0,119115.0,118720.0,119030.0,208026,5,719954
1687874400,119025.0,119075.0,118900.0,119030.0,127163,5,449665
1687876200,119035.0,119395.0,119000.0,119240.0,223390,5,809085
1687878000,119240.0,119265.0,118970.0,119075.0,162917,5,585166
1687879800,119075.0,119215.0,119010.0,119115.0,138795,5,494084
