time,open,high,low,close,tick_volume,spread,real_volume
1668441600,114225.0,115460.0,113960.0,114220.0,1160801,5,3466742
1668585600,113655.0,114320.0,112220.0,112480.0,3090925,5,7935617
1668600000,112480.0,112590.0,110340.0,110450.0,2463370,5,7271517
1668614400,110445.0,111320.0,110445.0,110500.0,984724,5,3358704
1668672000,109155.0,109595.0,108105.0,109005.0,3018823,5,7372331
1668686400,109005.0,109800.0,108180.0,108635.0,2511757,5,7400442
1668700800,108640.0,110610.0,108535.0,109950.0,1208380,5,3556407
1668758400,111410.0,112485.0,110105.0,110620.0,2891886,5,7531802
1668772800,110615.0,111025.0,109270.0,109530.0,2380514,5,6813133
1668787200,109530.0,110115.0,109330.0,109590.0,820193,5,2535524
1669017600,109580.0,111110.0,109550.0,109700.0,2673425,5,7005712
1669032000,109695.0,110975.0,108715.0,110315.0,2449875,5,7315370
1669046400,110315.0,110900.0,109865.0,110880.0,898650,5,2768040
1669104000,110500.0,111425.0,109705.0,110260.0,2867661,5,7358541
1669118400,110255.0,110625.0,109135.0,109895.0,2245648,5,6892177
1669132800,109895.0,109915.0,108560.0,109570.0,1140034,5,3458942
1669190400,109965.0,110175.0,108670.0,109260.0,2493026,5,6942189
1669204800,109265.0,110020.0,108540.0,108760.0,2310930,5,7314217
1669219200,108765.0,109705.0,108630.0,109120.0,1081915,5,3634473
1669276800,110380.0,112755.0,110055.0,112575.0,2509710,5,6888987
1669291200,112570.0,113425.0,111900.0,112685.0,1782247,5,5626815
1669305600,112680.0,112960.0,112505.0,112960.0,347968,5,894273
1669363200,112280.0,113035.0,110930.0,111080.0,2392963,5,6642107
1669377600,111085.0,111625.0,109110.0,109295.0,2134033,5,6792563
1669392000,109295.0,109865.0,109165.0,109320.0,502597,5,1569312
1669622400,108550.0,109940.0,107915.0,109730.0,2607016,5,7012380
1669636800,109730.0,110075.0,109320.0,109400.0,1515103,5,4906972
1669651200,109405.0,109660.0,109215.0,109370.0,641567,5,2287329
1669708800,110150.0,111845.0,109755.0,111680.0,2414525,5,6687710
1669723200,111685.0,112835.0,111510.0,112405.0,1806290,5,5867992
1669737600,112400.0,112400.0,111325.0,111620.0,880596,5,3069815
1669795200,112000.0,112600.0,111320.0,112470.0,2532832,5,6873816
1669809600,112475.0,112675.0,110600.0,111795.0,2618040,5,7782572
1669824000,111790.0,113050.0,111570.0,113050.0,1157177,5,3452104
1669881600,112500.0,112690.0,111580.0,112340.0,2397070,5,6409417
1669896000,112335.0,112415.0,110905.0,111590.0,2218424,5,6851243
1669910400,111585.0,111730.0,111240.0,111575.0,734077,5,2385938
1669968000,111500.0,114200.0,110225.0,114075.0,2815831,5,7653743
1669982400,114080.0,114080.0,112420.0,112495.0,1928686,5,6336891
1669996800,112495.0,112705.0,112185.0,112235.0,513137,5,1646970
1670227200,112815.0,112840.0,110565.0,110610.0,2577752,5,7046038
1670241600,110615.0,111075.0,110145.0,110245.0,1841809,5,5813055
1670256000,110245.0,110290.0,109480.0,109480.0,654727,5,2214971
1670313600,109770.0,110925.0,109675.0,110645.0,2635810,5,7364715
1670328000,110650.0,110870.0,109405.0,109880.0,2157217,5,6776100
1670342400,109880.0,110860.0,109510.0,110665.0,883893,5,2885237
1670400000,109770.0,110440.0,109235.0,110070.0,2609261,5,7362295
1670414400,110075.0,110340.0,108760.0,109345.0,2374877,5,7637708
1670428800,109345.0,109745.0,109130.0,109640.0,863712,5,2863160
1670486400,109440.0,109745.0,108415.0,109235.0,2428144,5,6843844
1670500800,109230.0,109295.0,107255.0,107705.0,2186492,5,7112084
1670515200,107705.0,108000.0,106980.0,107170.0,853894,5,2974103
1670572800,107880.0,108435.0,107135.0,108110.0,2334454,5,6566576
1670587200,108110.0,108710.0,107805.0,108200.0,1381561,5,4072115
1670601600,108205.0,108215.0,107455.0,107780.0,597029,5,1932190
1670832000,107895.0,107895.0,103765.0,104265.0,2730746,5,7933059
1670846400,104265.0,105110.0,103940.0,104695.0,1785188,5,6104977
1670860800,104695.0,105950.0,104530.0,104765.0,910275,5,3025824
1670918400,104980.0,107000.0,104810.0,105855.0,2808827,5,7218614
